ID,Номер группы,Год создания группы,Порядковый номер группы,Id Образовательной программы,Дата начала обучения,Дата окончания обучения,Максимальное количество обучающихся,Текущее количество обучающихся,Состояние,Курс в Moodle,Id чата группы,Форма реализации,Id организации
b07dc97cf83b4b968ec356910de4ce8f,ОПДЛ-22152,2022,152,e4b3d321912740068ad5fd519c26398f,2022-04-04,2022-06-25,23,23,EducationCompleted,,52ad0cfea9434f58a62af63bfba0a83a,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
e212fadc202a49f287932e23fbd693f7,СОДЗ-22085,2022,85,95cbd61426964b9e8ff742e6e9ce6b91,2022-05-30,2022-06-29,5,1,EducationCompleted,153,e6b967eb1480416f82cdeff324b810d0,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
99c355edf5c54c459f3b9058d1a3e2d1,ОПДЛ-22148,2022,148,7569b80f0de24bdb9d33954bbca7736f,2022-04-04,2022-05-25,23,23,EducationCompleted,,c63b412aa1814b718c46418b20c95e61,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
b28a051b5bec4448b613a6653f2d3355,ОПДЛ-22153,2022,153,5c8f76f9aa7e4c608b5fd32e0ce24761,2022-04-04,2022-06-25,24,24,EducationCompleted,,f377f467ff4e47028fbb8be3dfc46dd8,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
b1f698f79c7544fc86738e308b881e85,ТОРД-22144,2022,144,d9b112ff8e444ace95da490c6257747d,2022-04-04,2022-06-25,16,16,EducationCompleted,,eef3a7805b09486d97627be634bb7987,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
f4b5f68d29a84f04b49ce0b73c5b5093,РЕНП-22122,2022,122,bfff5304fd67466a85b6978e5ac03f56,2022-06-16,2022-06-30,15,15,EducationCompleted,,a3e438e48ea4470abd30ab39bf7a1599,3d558de54501e710bfea9e1e1da952d3,1aca0109406247578e60e27bbde479fd
f97e1675c5464b14bce6b05dafaaf3cd,ГЕОП-22156,2022,156,437f4d8f996748f29689a059b6530e40,2022-03-14,2022-03-31,25,25,EducationCompleted,,7276a7b4cabb47b39ddb68a562a1adde,3d558de54501e710bfea9e1e1da952d3,1aca0109406247578e60e27bbde479fd
54918464106a492b8d4bc23d5ccb6618,ПКВД-21113,2021,113,9ddbe0c1ea3a421797ba3793a0fc7a61,2021-10-16,2022-06-30,29,29,EducationCompleted,,2c166143e23d49dfa99e23c7dcb44065,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
524c6b30cda44f70b0a98ba9b64d7d9a,ТОРД-22146,2022,146,d9b112ff8e444ace95da490c6257747d,2022-04-04,2022-06-25,25,25,EducationCompleted,,6bb184427ba147d7b6ae2391c3ce58de,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
693b72ab4e854090bb6d9a5a16fcfc15,СОДЗ-22071,2022,71,8e6118fdc7004f47aca568cee05a54c3,2022-05-30,2022-07-25,15,5,EducationCompleted,146,525f01ea92c74675ab1598cb29048cec,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
c641764f012343b59752d6aa4b737ec1,АДОУ-21154,2021,154,26a041f5951c4f0f9ec38aa7ec500692,2021-01-11,2021-06-25,30,30,EducationCompleted,,2ac3043c485a47a4927c51653bf8eac0,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
6bb3bc9641244bc5b93055625e931f70,ОЭКУ-22154,2022,154,3f20ee215ff64bc8b3f50bcc25134284,2022-01-17,2022-12-17,15,15,EducationInProgress,,9a4fee337097465cacb012fbb4efa017,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
31e4ccd8be274899adb2b5f9319c6f56,СОДЗ-22062,2022,62,499ede8dacbe490099b73bb2b872baef,2022-06-03,2022-07-02,7,8,EducationCompleted,90,e3b9f09d73be437fa16cf449ce92f95c,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
d3c5767811294ab68720704e435308e2,МПАП-22079,2022,79,8217b7ff50a3446b9ff31a0cb39bdad4,2022-01-27,2022-12-25,15,15,EducationInProgress,,5b5749b896594da8b4fc7e25ffec7f17,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
2041f3ca57cc4607a8264f04db01781a,ОПДТ-22117,2022,117,6031ed87fd2c4c41882ea7722b12f7dd,2022-05-17,2022-05-23,10,10,EducationCompleted,,55c19a0981124e6ebd41e810d91e7168,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
ea9dd7d771b547eeb192e4ce97e6ca6e,КОВЗ-22160,2022,160,fdf580fb73224c0bb470ca393a8c371c,2022-04-25,2022-04-29,90,90,EducationCompleted,3,8ab6363818584997840fb13a07f14c02,12643a654501e500bfea9e1e1da982b1,f579b35cd4ff47a0ac7c23e1bf048d04
6c08f7d45db442aea5a2fe4b18e52140,ТОРД-22135,2022,135,82328286a6fa4fcdb78a5fdec1e9a78a,2022-04-04,2022-06-25,19,19,EducationCompleted,,3f7b51a54c6f4c0899ec04865bb0b8da,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
637e67ee16ee48d7b6493bb4d97f2807,СОДЗ-22067,2022,67,6c9c41a5b96d4702855e2c084bebe0d5,2022-05-25,2022-07-14,10,6,EducationCompleted,157,55147c813f564b54b9e61dd6f688195d,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
a963f4bf87dd4738a42e677c37e84b27,СЦОР-21002,2021,2,76ffff76b96d48c28930474e77ede148,2021-01-26,2021-02-25,60,19,EducationCompleted,38,2a04bc83d44d4f34bb2183add8f0b7c7,12643a654501e500bfea9e1e1da982b1,92299301d3464f9989b4771985b56e0c
e6cc1cc281b14a78a45fd7b438e5f518,ГОСД-22051,2022,51,c687fd55fdac411d9eb4a19278826df2,2022-06-03,2022-06-09,25,25,EducationCompleted,,e69cb17ba8e24a07a9e4aaece165a4fc,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
763b17f689e14f56a1e4329be8c39cbd,ПВМК-22123,2022,123,0fe856003b77407b87293d58b0748a60,2022-01-26,2022-05-19,21,21,EducationCompleted,,86a5a9b8515e457780eb4d708aa0a24f,3d558de54501e710bfea9e1e1da952d3,f579b35cd4ff47a0ac7c23e1bf048d04
0febc3c06d3a44a2a68b84695f362a22,СОДЗ-22165,2022,165,12f9cb5910ed4f30825e8ae5b75b9023,2022-07-13,2022-08-05,5,1,EducationCompleted,182,c67788a8c8654da9a65558bc41334685,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
6690c2af2f0945bea25d9dde4c32094f,БУХГ-21169,2021,169,e93c4a29bca44081951495e8f152ebf5,2021-10-07,2022-06-02,10,10,EducationCompleted,,bb000280dbff4502bcf93899e0ff641f,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
3c6a28993e1e4f009cc56f7ab7dc50b9,ОМДР-22112,2022,112,c39a2880daf14e2f82c78953a81fe20e,2022-05-24,2022-05-26,15,15,EducationCompleted,,51a832455906482dbab0cd8fd618fa42,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
7fbd697746e245f6a6764ae8f920d9c6,СОДЗ-22073,2022,73,0cd3d5f7c58243508574a03edafdc227,2022-05-30,2022-06-24,14,6,EducationCompleted,218,0710c27f799a40789e1d246020c012eb,24688da54501e501bfea9e1e4da982e2,75d3d14298104a528e17b33aa941e37c
8dd5efb9b30840228aea42c0c80d79d4,ДПОГ-22031,2022,31,9ce7dc419f7240279e1fb133a9a62345,2022-04-07,2022-06-24,50,50,EducationCompleted,,c571b7bed4ad4021abe70d594a2d9382,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
845ba9da9bcf4d599bb39d6e3e12e1f1,ВЕРТ-22108,2022,108,22892ce547f445fabbffd659ea46430d,2022-05-11,2022-06-28,25,25,EducationCompleted,,4ec6dbe6e6fd45a5b3d3c23af288d6cb,3d558de54501e710bfea9e1e1da952d3,1aca0109406247578e60e27bbde479fd
66601f2ae99d488bb69f7a5605f9f207,МАСТ-22129,2022,129,ca5ed31d41f24c80a1a5de975d8e5306,2022-06-28,2022-06-28,22,0,EducationCompleted,,db879cdd0ccf434c902b585ed0a401c4,3d558de54501e710bfea9e1e1da952d3,92299301d3464f9989b4771985b56e0c
8271d95b1ae74226afccdf93b859192b,ОПДЛ-22150,2022,150,ffea11cc43f94bfe915ee073fa677d45,2022-05-26,2022-06-15,23,23,EducationCompleted,,4629a77660ae43ef97b8301ab99b35c5,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
f48d764693804519983f07809d470df8,СОДЗ-22128,2022,128,0cd3d5f7c58243508574a03edafdc227,2022-06-29,2022-07-25,5,1,EducationCompleted,,422153531e0146d694a6bece7d79877c,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
21fdc0c111f74a41bd7246cf7d810926,РНДТ-22157,2022,157,4019fd56d60b4ac1bda443da4b25d649,2022-03-14,2022-03-31,25,25,EducationCompleted,,b47ae33037e7443aac56683d29a03fa6,3d558de54501e710bfea9e1e1da952d3,1aca0109406247578e60e27bbde479fd
28880926accb4107b7259b9f3bc25efa,СОДЗ-22061,2022,61,2ecdd3663d374bfe83892bb20e344537,2022-05-27,2022-07-02,9,8,EducationCompleted,,22611add905e418aa3b7964cf687c730,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
12fa454605164e44a304528e664fc95a,СОДЗ-22086,2022,86,f45255ff3a2c4f0baff72e5acb9e4267,2022-06-08,2022-07-08,4,2,EducationCompleted,,d69669f2df5d4479b5a0a5fd02c19736,3d558de54501e710bfea9e1e1da952d3,a74ae9d251bb4bbb9503ff15b3decdcb
236d6a44386e4ced8fe55b9ff51e61e8,СОДЗ-22171,2022,171,53e165e4d17240f896bea9cd6d3d51e9,2022-07-21,2022-08-18,6,1,EducationCompleted,,105e9bed8bd242b784d84dead45a20d4,3d558de54501e710bfea9e1e1da952d3,4204f0248f6c4bd1b6fe42e7dbd374b4
09744d7d4d504afbb2a77424c39e61fb,СОДЗ-22069,2022,69,ec8bd806b0b049ee809c8e1920ba91f2,2022-05-30,2022-07-16,5,3,EducationCompleted,,c8643d1a65d549e9955ec197c8fdbf70,3d558de54501e710bfea9e1e1da952d3,94f0ff91986642d694c0e720c0586385
c68f6dc2b0db418da1a4eb72ca994800,СОДЗ-22125,2022,125,0cd3d5f7c58243508574a03edafdc227,2022-06-29,2022-07-25,10,4,EducationCompleted,,f9ad80cacbfc43fa9c3653d569312dbf,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
32afb5829616472fa59867394553f094,СОДЗ-22159,2022,159,4596a705de6747fa98f85535529a1772,2022-06-30,2022-07-25,25,1,EducationCompleted,,0ac5c8305db643f9b8d6e92684f3daf5,12643a654501e500bfea9e1e1da982b1,fd485a970a714b63b1cb4de36ed352ac
c7afd86cd46042cbadc3d28364fe16f3,МНШП-22022,2022,22,b3af7bbdd9384d70b872ef851f35d861,2022-09-28,2022-09-30,12,0,EducationCompleted,,109660cbdb434a1ba08fb190fe3e789b,3d558de54501e710bfea9e1e1da952d3,92299301d3464f9989b4771985b56e0c
d718899c57d84328848bb828e47dcc09,КОМП-22118,2022,118,ecb588478a1546c5849872c86c206e07,2022-03-29,2022-03-31,20,19,EducationCompleted,,86ca01000d7b472cbf19c8361d5d2b9b,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
7b5050dbd77845b3afad5fa15384657e,СОДЗ-22063,2022,63,67b4da1047ff449c8ba68a5f570ba7ac,2022-05-25,2022-07-20,4,3,EducationCompleted,,cb686989acce4178b7668400e72232e2,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
177f8a5f5fa54bc28f23a60e0f235e23,ПППК-22090,2022,90,00cb2393ae7d4d81a19993f5213a8572,2022-03-04,2022-03-19,9,8,EducationCompleted,,acecafeb3e594caf8947b444eb2692cb,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
3b01ab0e93c7458a923ab27327346af8,КОДЕ-21058,2021,58,28e749074d43436a8f829d86d3d18334,2021-05-28,2021-06-25,3,3,EducationCompleted,142,0f04d68b137441939c091248e8479d14,24688da54501e501bfea9e1e4da982e2,97cdc409fa274370a1a879074f98815e
77f074494c954694b638ee9214071693,ПКЧР-22113,2022,113,1ebde485d8b54b7aa3d277c1cf6751f6,2022-03-04,2022-03-19,1,1,EducationCompleted,,321306201d074795b0e86ec75068d1bd,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
de8b5e58b2ef4cb384328b9cf142ecf1,КМПС-22052,2022,52,bb034b433aa7469ca654c9dec2ed9998,2022-05-16,2022-06-03,8,4,EducationCompleted,,ed1d813cfa164a87b78a6b44be24c5cf,3d558de54501e710bfea9e1e1da952d3,3b6a2fe437e04869a5846f98b6a74a61
4e4710f3d1af41a997e05b5faf8c3381,ОЭКУ-22087,2022,87,607bf7063d5b4c7d8bef5e503ad598c8,2022-05-31,2022-06-04,15,13,EducationCompleted,,07e009a82f5f4bebb929488aafe29928,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
cfd3dcaea6f64fe193379469b2c8593b,СОДЗ-22080,2022,80,6c9c41a5b96d4702855e2c084bebe0d5,2022-06-01,2022-07-14,5,1,EducationCompleted,157,736e0015485e4a2abc85fcc92bd5b76d,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
df20e3daf9ea45d4b53b60a7b205d8e9,СОДЗ-22097,2022,97,23b5ab9b43e941a5a9da6b077ae71353,2022-06-14,2022-07-11,13,13,EducationCompleted,221,350e22f485c541abb2393a897f70f9f4,24688da54501e501bfea9e1e4da982e2,6e4dffdbdc524994be59b749ce2c95c9
1f401e1e765d41d6b262f817d3ce43a7,МНВО-22109,2022,109,fa26ca7655f34586af9a4039b0a8bc86,2022-06-06,2022-06-10,15,15,EducationCompleted,,1c97f92d1094477c8b0b39d28aba7d5b,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
4babb5d1238a429bbab7fcd242fc840f,СОДЗ-22161,2022,161,a1fd91d141b94b29b4cd1610628271c7,2022-08-15,2022-09-15,10,13,EducationCompleted,97,85deba046950490bbc22eb29e4f661b0,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
79714cf8b8534724a35b04dbb77c6c12,ИНВО-22054,2022,54,632675c01c164a99b6a803adcd795ab4,2022-05-23,2022-05-27,25,25,EducationCompleted,,69f3d0e00e664ab3be60d309f44f10be,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
b54ea30c997c4b5d82767871d4a3eb23,МАСТ-22032,2022,32,038271e6626646489c56e268efd399ea,2022-03-01,2022-06-30,20,20,EducationCompleted,,a3d1b30dc0454f5db53f9f1a9dfb6684,3d558de54501e710bfea9e1e1da952d3,7bd32918f7684b0b8e793cd8eda248a8
9263678c48904a8abb348da90d526258,ИСТЦ-22074,2022,74,36935cb78b694f468ba2420a63fb5be6,2022-06-13,2022-06-18,20,19,EducationCompleted,,bf2d34d8b71b4fa5adfdffe73f5159cc,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
48dd6e4d6c674d92afb6bbf73daaa2aa,РЕНГ-22124,2022,124,4019fd56d60b4ac1bda443da4b25d649,2022-06-10,2022-06-27,25,25,EducationCompleted,,01d60838258049c09326ad3166683570,3d558de54501e710bfea9e1e1da952d3,1aca0109406247578e60e27bbde479fd
6af393fa8c4141e89e9af7ac7ff4a598,ТОРД-22138,2022,138,82328286a6fa4fcdb78a5fdec1e9a78a,2022-04-04,2022-06-25,8,8,EducationCompleted,,e599a2e61c364ed1a03744fe92dd35c8,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
71763482e4b34915bf756f214c192e35,СОДЗ-22093,2022,93,395ce7151812415f8a0090879bd57140,2022-06-16,2022-07-08,10,5,EducationCompleted,,f7e2c94d8adc4b1294f2c6f7e76cfcb3,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
ab0b0c4cb2e6447d9279881b53618141,СОДЗ-22094,2022,94,395ce7151812415f8a0090879bd57140,2022-06-16,2022-07-08,3,2,EducationCompleted,153,e0f1fa75368944b6ba22dc897c9b74b3,12643a654501e500bfea9e1e1da982b1,70df14ca156e43ccaeaac1f90f729a78
edab4db25a0f488a895865af1e507990,ДДОР-22136,2022,136,4f3d2b3f77b84c859e2cda1ee243fb51,2022-04-21,2022-04-21,27,27,EducationCompleted,,3c1e18c910eb4cdf98e2b63ea64781cb,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
d915dc2b4a794151bb7d813206187497,ВВЯД-21171,2021,171,0139ef732a3248948244af275705da33,2021-12-08,2022-06-29,8,4,EducationCompleted,,d5345b657e5d4adcab480d2b56785815,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
cc7d39ef118e4c718acdea6008ab07c4,СОДЗ-22172,2022,172,d5f024ed883249babff04e3bf9703aa6,2022-07-20,2022-09-30,25,2,EducationCompleted,,50136939ae0946869841e563b6175ed3,24688da54501e501bfea9e1e4da982e2,fd485a970a714b63b1cb4de36ed352ac
cee0b4e30be440c58dc7ddf40ae8cf93,СОДЗ-22163,2022,163,ed1b0fd80e624baab1f561760e1edbe5,2022-07-11,2022-08-05,5,1,EducationCompleted,182,ed0cb7e75b134f48a19aebf299805524,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
54de715cc9dd470895e3b6a37f38a8ba,СОДЗ-22175,2022,175,076ae13894a34fc0be4726b97cd22070,2022-08-16,2022-09-16,5,6,EducationCompleted,98,ff3f30409e6d45659f6b77c332a9eeb9,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
992f370eaf6f435c9d7a9a072582451f,СОДЗ-22098,2022,98,588b034bc6d04586b271d64945582c34,2022-06-17,2022-07-18,10,8,EducationCompleted,222,6a8cb364b95b40aea2e9b9be5d6a6956,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
1c032d5e013247b997496ac19f101eec,СОДЗ-22166,2022,166,5a580393badf4293bfa50130520fb1b5,2022-06-30,2022-07-23,16,3,EducationCompleted,162,e9a5480ce3ff477baec57239d06c9bb7,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
560fe4517f854806ad1bfca10191b3ec,СОДЗ-22177,2022,177,78ba1b2d5a5e4e8dae3dd96d3f3f4310,2022-07-21,2022-08-17,25,1,EducationCompleted,,9009ecc401ed4f6db70ff297558c5041,12643a654501e500bfea9e1e1da982b1,3a2eb12b49a94c50a069df8729132a6c
8da6a7e2b4484c539f0777733ba7702f,СОДЗ-22155,2022,155,fb449cb513d74abba3d2bc4446372162,2022-07-05,2022-08-01,19,19,EducationCompleted,,2a41fe13a1124695b04a95683a8e4252,24688da54501e501bfea9e1e4da982e2,6e4dffdbdc524994be59b749ce2c95c9
501dfabd08964a32948735c743df3ad0,СОДЗ-22173,2022,173,349823a4eedb4dbfa63c5781bc13f3b8,2022-07-20,2022-08-22,25,0,EducationCompleted,,c91b0c1db656440699b4dcec060b742a,12643a654501e500bfea9e1e1da982b1,1ef374f9ba5a484b97674c28ee3d77f6
3692bd0c58c747cbbdc0870a07ef2768,ИЦЛН-22095,2022,95,32216807734145bfb8a838314d6655d9,2022-06-07,2022-06-09,15,15,EducationCompleted,,5e9b6291941d42789e49b7802c55eb6b,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
58e92989b7fc4b80b7be9a83bbdea1c3,ОЭКУ-22088,2022,88,607bf7063d5b4c7d8bef5e503ad598c8,2022-06-06,2022-06-11,15,13,EducationCompleted,,5bffb9aa979843638534a37531146462,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
6fd9a7d87717465b936680c5fec75478,ХЛЕБ-22039,2022,39,66f2dff0dcfb4db491cdd2e321e50c48,2022-05-23,2022-05-27,25,17,EducationCompleted,,9380222b651141569c0b994b1640bc78,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
5dceb0560e974fe0bc744df33bf34895,СОДЗ-22170,2022,170,53e165e4d17240f896bea9cd6d3d51e9,2022-07-21,2022-08-18,6,6,EducationCompleted,,d64564b8c05349bc93532b362409e5eb,3d558de54501e710bfea9e1e1da952d3,4204f0248f6c4bd1b6fe42e7dbd374b4
d2b0fad84f4c4c12a8629ce3dc603c3d,РЯКН-22119,2022,119,3a0f125b83504dd497e799ef25e1f524,2022-03-21,2022-03-26,25,25,EducationCompleted,,2d139886609e4eb68c4c3b324515d5b3,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
f4bc443ef3a24780a175106d07ad3dc7,ППФК-22110,2022,110,49eca9cecb974205b32396a4ecee7b7f,2022-06-15,2022-06-15,14,14,EducationCompleted,,ecd5842a821e4576bdbc686dec23fd7c,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
0fc3a4d13c1f4a4aa9d220cca0e775f1,ПРПП-21170,2021,170,3c9d099dd8c842b19a62c5cd463448c4,2021-10-04,2021-12-25,22,22,EducationCompleted,,4746d8cbcb32461290a30df5c3983c4f,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
4a052b391cb647b4b839d1f404596a8b,ЕКТС-21157,2021,157,f0e3dc73877846db9f0aba15acc15b20,2021-12-08,2022-06-29,10,9,EducationCompleted,,b2cccecab4154d6eb23895ce114c2136,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
fe7e5bebfdcb4cc9b193f779e004984b,СОДЗ-22176,2022,176,04186d2f42c342bab5d9f6686d5efd2f,2022-07-20,2022-08-22,25,1,EducationCompleted,,dada75124b0b47879db4799498d06fe3,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
9f7eecf110d54344b19c267a71e2a957,РЕВП-22107,2022,107,975ffe3a6c674ae28d54f653cb76a02c,2022-06-15,2022-06-30,15,15,EducationCompleted,,2f53115f12954054af3e6f6a9f642010,3d558de54501e710bfea9e1e1da952d3,1aca0109406247578e60e27bbde479fd
a2f3d57e551f46d5bf53ca27e1a9d72c,СОДЗ-22162,2022,162,ed1b0fd80e624baab1f561760e1edbe5,2022-07-11,2022-08-05,10,6,EducationCompleted,182,ddaf5297fe0e49eda644102bb88131ce,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
dcdf5807898b4ac1b2d14e20aa6f3ebd,СОДЗ-22178,2022,178,aed04be3608046e2be90f7da52a09442,2022-07-29,2022-08-23,25,14,EducationCompleted,,1eed209f68de4dfcac022fe088083834,12643a654501e500bfea9e1e1da982b1,c7910fbe8bea4e3a8677ed84e45fed2a
6b0800062f844851824114b744bce436,МИСУ-21046,2021,46,9247b376e142455d96bfff85517fc235,2021-05-26,2021-06-18,25,25,EducationCompleted,155,fc57b2954ec44ffd9e34dc1c55fd9d94,24688da54501e501bfea9e1e4da982e2,6e4dffdbdc524994be59b749ce2c95c9
df6a3cb7e70e4635b07413d7b899129b,ПОВА-21038,2021,38,ba86bfa1c120439794254cb553237213,2021-05-27,2021-06-25,8,10,EducationCompleted,164,d03b70d7833646558fb5962ac8987305,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
5c460c9911f241b78e0739bc47c5bb40,СОДЗ-22033,2022,33,e5496aae97794c6c8eacaaf3483592fc,2022-04-29,2022-06-28,10,6,EducationCompleted,167,4fb64326aca14f06991b84387aa1d25c,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
54b160ba7b134dd78c38d0afe0916969,СОДЗ-22064,2022,64,e5496aae97794c6c8eacaaf3483592fc,2022-04-29,2022-06-28,5,1,EducationCompleted,167,88047184e18c434195ae02f41d1f4937,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
ffa97171465545b894fcd6143f972c13,ВЭМК-22114,2022,114,489f1cbb6fd7447aaab3dd8bc180b9e0,2022-06-16,2022-06-17,14,14,EducationCompleted,,d884614fae8545d59aa953db2bb91d56,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
ca02e62448e24ff1b2a932358628e852,СОДЗ-22055,2022,55,08c7de4212414d0ebf46d8dcda24524a,2022-06-06,2022-06-30,10,4,EducationCompleted,122,67a090fce1ba4d7abfc02753a3f5c669,12643a654501e500bfea9e1e1da982b1,70df14ca156e43ccaeaac1f90f729a78
ac14e19f1c4b451fa5124ed5e38e0ad3,СОДЗ-22081,2022,81,ac393906fb63463f8ea5f24274767c83,2022-06-09,2022-06-23,21,21,EducationCompleted,,409183d6212b4ffca5876eee83b801af,12643a654501e500bfea9e1e1da982b1,1ef374f9ba5a484b97674c28ee3d77f6
fb770a83da1e49239e19353cceaff087,ШУНК-22131,2022,131,3fe181bf07f24ca8b95be141f102d3e1,2022-06-16,2022-06-16,15,14,EducationCompleted,,8cd02454488f40ee809880d45a9975e3,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
3a18627256264fe8977eb44e3ea4f7a3,СОДЗ-22053,2022,53,346a5a6e0e35401a90d35e7e38969bce,2022-05-16,2022-06-29,25,12,EducationCompleted,137,dce7f864ff4a4549860851b75079b31c,24688da54501e501bfea9e1e4da982e2,db460d278ff541b5831828dc0a0775e1
a9fda4a07c4140d8b6c15439088b0965,СОДЗ-22102,2022,102,4c2dc7aa387640068531aded71f1d7e9,2022-06-17,2022-07-14,5,1,EducationCompleted,223,c07319b2b63243c3bc474a3cfdc24e08,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
96569e4d92f448dd8472288f8fe71b48,СОДЗ-22164,2022,164,9247b376e142455d96bfff85517fc235,2022-07-13,2022-08-09,14,12,EducationCompleted,,5f56ddc7249a4e5ea10c10e10b8f876c,24688da54501e501bfea9e1e4da982e2,6e4dffdbdc524994be59b749ce2c95c9
7fe564d2a5ff40d381fea60896984348,СОДЗ-22104,2022,104,0cd3d5f7c58243508574a03edafdc227,2022-06-22,2022-07-18,15,6,EducationCompleted,218,e5b0703b7a994d98a1d32ba6505453c7,24688da54501e501bfea9e1e4da982e2,75d3d14298104a528e17b33aa941e37c
23d8de064f3449a99bf89661e0414f6b,СОДЗ-22070,2022,70,67b4da1047ff449c8ba68a5f570ba7ac,2022-05-25,2022-07-20,1,1,EducationCompleted,,fc0a056655e3433f9feb2297ac7b771d,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
4a73a4ef80ed453aa03d42ebce365416,СОДЗ-22132,2022,132,81dcf58f4fb742c5a4a373e55fa9251c,2022-08-08,2022-09-08,8,5,EducationCompleted,,bb46d11b2cdc412c84703de5500caa2b,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
d2245a7dcc7449c3a00f82a9b5a1765d,СОДЗ-22075,2022,75,8e6118fdc7004f47aca568cee05a54c3,2022-05-30,2022-07-25,2,1,EducationCompleted,146,831d6afdffe94a4ea8ef9305f7012875,12643a654501e500bfea9e1e1da982b1,1f0dd9be8cf14374abfe410aefe9d555
